#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTOPTJancrel.9999;To the gods of old!;To the gods of old!;To the gods of old!;;To the gods of old!;;;;;;;;;x
EVTOPTKancrel.9999;To the gods of old!;To the gods of old!;To the gods of old!;;To the gods of old!;;;;;;;;;x
EVTOPTLancrel.9999;God will not lead us astray;God will not lead us astray;God will not lead us astray;;God will not lead us astray;;;;;;;;;x
EVTOPTMancrel.9999;Let us look to the pantheon for guidance;Let us look to the pantheon for guidance;Let us look to the pantheon for guidance;;Let us look to the pantheon for guidance;;;;;;;;;x
EVTOPTZancrel.9999;Maybe give them one more chance...;Maybe give them one more chance...;Maybe give them one more chance...;;Maybe give them one more chance...;;;;;;;;;x
gone_pagan;Adopt Native Religion;Adopt Native Religion;Adopt Native Religion;;Adopt Native Religion;;;;;;;;;x
gone_pagan_ctt;One of the following must be true:\n- The ßYMoral Authorityß! of your religion must be below ßR20ß!\n- There must be a pagan province in your demesne that is relevant to your culture, in addition to the ßYMoral Authorityß! of your religion being below ßR30ß!\n- You must be a lunatic and the ßYMoral Authorityß! of you religion must be below ßR50ß!;;;;;;;;;;;;;x
gone_pagan_desc;Adopt your culture's native religion.;Adopt your culture's native religion.;Adopt your culture's native religion.;;Adopt your culture's native religion.;;;;;;;;;x
#;;;;;;;;;;;;;;x
paganify_the_world;Lets. Get. PAGAN!;;;;;;;;;;;;;x
paganify_the_world_desc;Convert all characters to a not Christian and not Muslim religion, based on culture. Does not affect religious heads, so the Caliphate remains. May bring older machines to their knees.;;;;;;;;;;;;;x
ancrel.paganify.tooltip;Turn the world pagan by culture. This is mostly for development.;;;;;;;;;;;;;x
ancrel.9001.desc;Do you want to turn most of the world pagan? Be warned, nearly every single character will receive an event that converts their religion and that of their personal demesne. This may bring older computers to their knees. This is an unsupported feature primarily for development use!;;;;;;;;;;;;;x
ancrel.9001.a;To the Old Gods!;;;;;;;;;;;;;x
ancrel.9002.desc;Congrats! You're Celtic Pagan!;;;;;;;;;;;;;x
ancrel.9003.desc;Congrats! You're Hellenic Pagan!;;;;;;;;;;;;;x
ancrel.9004.desc;Congrats! You're Egyptian Pagan!;;;;;;;;;;;;;x
ancrel.9005.desc;Congrats! You're West African Pagan!;;;;;;;;;;;;;x
ancrel.9006.desc;Congrats! You're Slavic Pagan!;;;;;;;;;;;;;x
ancrel.9007.desc;Congrats! You're Norse Pagan!;;;;;;;;;;;;;x
ancrel.9008.desc;Congrats! You're Zoroastrian!;;;;;;;;;;;;;x
